repo,parent commit,method path,rank,RR,AP,hit@10,sort_ranks,ground truth size,inner corpus size,outer corpus size,repo size
apache/commons-collections,ccda2db1619658077a07d577b7892d88f70c2d43,src/main/java/org/apache/commons/collections4/multimap/AbstractMultiValuedMap.java/toString,29.0,0.034482758620689655,0.02425459852239982,0.0,"[29.0, 40.0, 41.0, 74.0, 86.0, 103.0, 297.0, 458.0, 507.0, 715.0, 1015.0, 1107.0, 1156.0, 1231.0, 1842.0, 2433.0, 2554.0, 2779.0, 3115.0, 3350.0, 4099.0]",20,83,4013,4099
apache/commons-collections,ccda2db1619658077a07d577b7892d88f70c2d43,src/main/java/org/apache/commons/collections4/multimap/AbstractMultiValuedMap.java/createCollection,2.0,0.5,0.049364047486626095,1.0,"[2.0, 114.0, 120.0, 129.0, 158.0, 195.0, 235.0, 292.0, 299.0, 301.0, 305.0, 307.0, 351.0, 361.0, 555.0, 769.0, 1722.0, 1951.0, 2761.0, 3321.0, 4099.0]",20,85,4013,4099
apache/commons-collections,ccda2db1619658077a07d577b7892d88f70c2d43,src/main/java/org/apache/commons/collections4/MultiMapUtils.java/newListValuedHashMap,2.0,0.5,0.030837034955290776,1.0,"[2.0, 109.0, 564.0, 912.0, 1013.0, 1028.0, 1206.0, 1240.0, 1362.0, 1402.0, 1645.0, 1681.0, 2165.0, 2923.0, 3573.0, 3734.0, 3782.0, 3902.0, 3973.0, 4061.0, 4099.0]",20,12,4085,4099
apache/commons-collections,ccda2db1619658077a07d577b7892d88f70c2d43,src/main/java/org/apache/commons/collections4/MultiMapUtils.java/newSetValuedHashMap,2.0,0.5,0.030332804878335458,1.0,"[2.0, 107.0, 513.0, 800.0, 944.0, 1092.0, 1417.0, 1645.0, 1715.0, 1829.0, 2354.0, 2492.0, 2726.0, 3075.0, 3494.0, 3779.0, 3834.0, 4022.0, 4066.0, 4092.0, 4099.0]",20,12,4085,4099
apache/commons-collections,ccda2db1619658077a07d577b7892d88f70c2d43,src/main/java/org/apache/commons/collections4/multimap/TransformedMultiValuedMap.java/transformedMap,795.0,0.0012578616352201257,0.004557021910439368,0.0,"[795.0, 964.0, 1049.0, 1051.0, 1143.0, 1223.0, 1369.0, 1872.0, 1956.0, 2149.0, 2163.0, 2253.0, 2636.0, 2785.0, 2810.0, 2971.0, 3153.0, 3154.0, 3475.0, 3597.0, 4099.0]",20,8,4090,4099
apache/commons-collections,3b691712fd2dc7251907912124de0954f0652f6c,src/main/java/org/apache/commons/collections4/functors/InstantiateTransformer.java/instantiateTransformer,80.0,0.0125,0.0071333922261484104,0.0,"[80.0, 1132.0, 4091.0]",2,3,4086,4091
apache/commons-collections,3b691712fd2dc7251907912124de0954f0652f6c,src/main/java/org/apache/commons/collections4/functors/CloneTransformer.java/cloneTransformer,15.0,0.06666666666666667,0.05220125786163522,0.0,"[15.0, 53.0, 4091.0]",2,3,4087,4091
apache/commons-collections,3b691712fd2dc7251907912124de0954f0652f6c,src/main/java/org/apache/commons/collections4/functors/CloneTransformer.java/readResolve,16.0,0.0625,0.031980994152046784,0.0,"[16.0, 1368.0, 4091.0]",2,3,4087,4091
apache/commons-collections,9acc3e824e2efa2e496df8458d207b5fb5722e6d,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java/subtree,68.0,0.014705882352941176,0.014705882352941176,0.0,"[68.0, 3736.0]",1,152,3583,3736
apache/commons-collections,9acc3e824e2efa2e496df8458d207b5fb5722e6d,src/main/java/org/apache/commons/collections4/trie/AbstractPatriciaTrie.java/iterator,3656.0,0.0002735229759299781,0.0002735229759299781,0.0,"[3656.0, 3736.0]",1,148,3583,3736
apache/commons-collections,7df57879c92a467cd71860e6cfe14a04a49fd031,src/main/java/org/apache/commons/collections4/map/ListOrderedMap.java/putAll,1081.0,0.0009250693802035153,0.0009250693802035153,0.0,"[1081.0, 3453.0]",1,70,3381,3453
apache/commons-collections,7df57879c92a467cd71860e6cfe14a04a49fd031,src/main/java/org/apache/commons/collections4/map/ListOrderedMap.java/put,586.0,0.0017064846416382253,0.0017064846416382253,0.0,"[586.0, 3453.0]",1,70,3381,3453
apache/commons-collections,d639a9b43723053d63756fd4a63b50316a8a0e05,src/main/java/org/apache/commons/collections4/map/PassiveExpiringMap.java/ConstantTimeToLiveExpirationPolicy,2528.0,0.00039556962025316455,0.00039556962025316455,0.0,"[2528.0, 3453.0]",1,30,3420,3453
apache/commons-collections,d639a9b43723053d63756fd4a63b50316a8a0e05,src/main/java/org/apache/commons/collections4/map/PassiveExpiringMap.java/validateAndConvertToMillis,2.0,0.5,0.5,1.0,"[2.0, 3453.0]",1,32,3420,3453
apache/commons-collections,fb7bae91d7fbde40767195dc8ea8166abd1bcb56,src/main/java/org/apache/commons/collections/collection/CompositeCollection.java/isEmpty,1.0,1.0,0.46737217952052956,1.0,"[1.0, 2.0, 3.0, 4.0, 5.0, 10.0, 34.0, 76.0, 180.0, 220.0, 337.0, 584.0, 810.0, 3591.0]",13,27,3563,3591
apache/commons-collections,fb7bae91d7fbde40767195dc8ea8166abd1bcb56,src/main/java/org/apache/commons/collections/collection/CompositeCollection.java/contains,1.0,1.0,0.09663963179313056,1.0,"[1.0, 103.0, 144.0, 157.0, 159.0, 226.0, 275.0, 327.0, 377.0, 443.0, 748.0, 927.0, 1516.0, 3591.0]",13,27,3563,3591
apache/commons-collections,fb7bae91d7fbde40767195dc8ea8166abd1bcb56,src/main/java/org/apache/commons/collections/collection/CompositeCollection.java/iterator,1.0,1.0,0.43910137413844885,1.0,"[1.0, 2.0, 3.0, 4.0, 6.0, 12.0, 61.0, 123.0, 141.0, 188.0, 268.0, 528.0, 903.0, 3591.0]",13,27,3563,3591
apache/commons-collections,fb7bae91d7fbde40767195dc8ea8166abd1bcb56,src/main/java/org/apache/commons/collections/collection/CompositeCollection.java/toArray,56.0,0.017857142857142856,0.01397152074643253,0.0,"[56.0, 66.0, 210.0, 265.0, 353.0, 575.0, 620.0, 673.0, 745.0, 874.0, 1060.0, 1100.0, 1130.0, 3591.0]",13,26,3563,3591
apache/commons-collections,fb7bae91d7fbde40767195dc8ea8166abd1bcb56,src/main/java/org/apache/commons/collections/collection/CompositeCollection.java/removeAll,1.0,1.0,0.4229212411845248,1.0,"[1.0, 2.0, 3.0, 5.0, 7.0, 12.0, 60.0, 62.0, 102.0, 150.0, 212.0, 553.0, 1368.0, 3591.0]",13,27,3563,3591
apache/commons-collections,fb7bae91d7fbde40767195dc8ea8166abd1bcb56,src/main/java/org/apache/commons/collections/collection/CompositeCollection.java/retainAll,1.0,1.0,0.3126536682554016,1.0,"[1.0, 2.0, 3.0, 12.0, 23.0, 52.0, 62.0, 86.0, 102.0, 210.0, 497.0, 540.0, 1061.0, 3591.0]",13,27,3563,3591
apache/commons-collections,fb7bae91d7fbde40767195dc8ea8166abd1bcb56,src/main/java/org/apache/commons/collections/collection/CompositeCollection.java/clear,4.0,0.25,0.21330451331459138,1.0,"[4.0, 5.0, 6.0, 7.0, 11.0, 55.0, 63.0, 70.0, 77.0, 260.0, 326.0, 339.0, 342.0, 3591.0]",13,27,3563,3591
apache/commons-collections,fb7bae91d7fbde40767195dc8ea8166abd1bcb56,src/main/java/org/apache/commons/collections/collection/CompositeCollection.java/getCollections,1.0,1.0,0.4007288452096077,1.0,"[1.0, 3.0, 4.0, 5.0, 8.0, 11.0, 19.0, 51.0, 52.0, 233.0, 308.0, 345.0, 1229.0, 3591.0]",13,27,3563,3591
apache/commons-collections,fb7bae91d7fbde40767195dc8ea8166abd1bcb56,src/main/java/org/apache/commons/collections/set/CompositeSet.java/CompositeSet,289.0,0.0034602076124567475,0.003713011598566833,0.0,"[289.0, 1048.0, 1238.0, 1395.0, 1491.0, 1607.0, 1794.0, 1802.0, 1987.0, 2079.0, 2165.0, 3173.0, 3267.0, 3591.0]",13,10,3578,3591
apache/commons-collections,fb7bae91d7fbde40767195dc8ea8166abd1bcb56,src/main/java/org/apache/commons/collections/set/CompositeSet.java/addComposited,1.0,1.0,0.10679246760285253,1.0,"[1.0, 9.0, 57.0, 123.0, 429.0, 546.0, 780.0, 885.0, 1025.0, 1069.0, 1407.0, 1588.0, 1923.0, 3591.0]",13,10,3578,3591
apache/commons-collections,fb7bae91d7fbde40767195dc8ea8166abd1bcb56,src/main/java/org/apache/commons/collections/set/CompositeSet.java/getCollections,21.0,0.047619047619047616,0.02649604771174992,0.0,"[21.0, 26.0, 53.0, 91.0, 213.0, 294.0, 391.0, 651.0, 731.0, 976.0, 1047.0, 1796.0, 2352.0, 3591.0]",13,12,3578,3591
apache/commons-collections,fb7bae91d7fbde40767195dc8ea8166abd1bcb56,src/main/java/org/apache/commons/collections/set/CompositeSet.java/setMutator,37.0,0.02702702702702703,0.011763432251930632,0.0,"[37.0, 110.0, 179.0, 355.0, 420.0, 489.0, 539.0, 1055.0, 1421.0, 1451.0, 1456.0, 1482.0, 2143.0, 3591.0]",13,12,3578,3591
apache/commons-collections,fb7bae91d7fbde40767195dc8ea8166abd1bcb56,src/main/java/org/apache/commons/collections/set/CompositeSet.java/remove,2.0,0.5,0.07794084178541956,1.0,"[2.0, 6.0, 124.0, 144.0, 212.0, 340.0, 480.0, 568.0, 657.0, 959.0, 1031.0, 1072.0, 1080.0, 3591.0]",13,12,3578,3591
apache/commons-collections,fb7bae91d7fbde40767195dc8ea8166abd1bcb56,src/main/java/org/apache/commons/collections/set/CompositeSet.java/getMutator,110.0,0.00909090909090909,0.0074144920036939045,0.0,"[110.0, 158.0, 377.0, 696.0, 775.0, 874.0, 891.0, 918.0, 1292.0, 1616.0, 1803.0, 1949.0, 2307.0, 3591.0]",13,12,3578,3591
apache/commons-collections,09c256dbb3c3a3f39234651635cc814ec57cba8d,src/main/java/org/apache/commons/collections/functors/EqualPredicate.java/EqualPredicate,305.0,0.003278688524590164,0.003278688524590164,0.0,"[305.0, 3571.0]",1,3,3567,3571
apache/commons-collections,09c256dbb3c3a3f39234651635cc814ec57cba8d,src/main/java/org/apache/commons/collections/functors/EqualPredicate.java/evaluate,95.0,0.010526315789473684,0.010526315789473684,0.0,"[95.0, 3571.0]",1,3,3567,3571
apache/commons-collections,152588c28661b0dee5d9456baf8b8d0035c3739d,src/java/org/apache/commons/collections/iterators/FilterListIterator.java/setNextObject,2.0,0.5,0.5,1.0,"[2.0, 3227.0]",1,20,3206,3227
apache/commons-collections,152588c28661b0dee5d9456baf8b8d0035c3739d,src/java/org/apache/commons/collections/iterators/FilterListIterator.java/setPreviousObject,1.0,1.0,1.0,1.0,"[1.0, 3227.0]",1,20,3206,3227
apache/commons-collections,b147d16e647c9fa54b4ad14a76fd532906cec558,src/java/org/apache/commons/collections/buffer/UnboundedFifoBuffer.java/writeObject,968.0,0.0010330578512396695,0.0010330578512396695,0.0,"[968.0, 3884.0]",1,14,3869,3884
apache/commons-collections,b147d16e647c9fa54b4ad14a76fd532906cec558,src/java/org/apache/commons/collections/buffer/UnboundedFifoBuffer.java/readObject,781.0,0.0012804097311139564,0.0012804097311139564,0.0,"[781.0, 3884.0]",1,14,3869,3884
apache/commons-collections,142a6dd5eedf83e9bd5f077d64977969cc4be40c,src/java/org/apache/commons/collections/ExtendedProperties.java/getProperty,1.0,1.0,0.23256235420369312,1.0,"[1.0, 8.0, 9.0, 10.0, 33.0, 45.0, 46.0, 54.0, 93.0, 158.0, 224.0, 918.0, 3881.0]",12,64,3816,3881
apache/commons-collections,142a6dd5eedf83e9bd5f077d64977969cc4be40c,src/java/org/apache/commons/collections/ExtendedProperties.java/addPropertyDirect,9.0,0.1111111111111111,0.0638260866799656,1.0,"[9.0, 50.0, 60.0, 63.0, 64.0, 67.0, 92.0, 99.0, 156.0, 181.0, 201.0, 1323.0, 3881.0]",12,64,3816,3881
apache/commons-collections,142a6dd5eedf83e9bd5f077d64977969cc4be40c,src/java/org/apache/commons/collections/ExtendedProperties.java/addPropertyInternal,1.0,1.0,0.323501279657407,1.0,"[1.0, 2.0, 4.0, 14.0, 39.0, 71.0, 75.0, 78.0, 81.0, 88.0, 96.0, 122.0, 3881.0]",12,64,3816,3881
apache/commons-collections,142a6dd5eedf83e9bd5f077d64977969cc4be40c,src/java/org/apache/commons/collections/ExtendedProperties.java/clearProperty,15.0,0.06666666666666667,0.08835035201212356,0.0,"[15.0, 29.0, 32.0, 33.0, 54.0, 65.0, 70.0, 71.0, 90.0, 132.0, 135.0, 219.0, 3881.0]",12,64,3816,3881
apache/commons-collections,142a6dd5eedf83e9bd5f077d64977969cc4be40c,src/java/org/apache/commons/collections/ExtendedProperties.java/getVector,1.0,1.0,0.2902950377837562,1.0,"[1.0, 3.0, 5.0, 12.0, 14.0, 33.0, 78.0, 143.0, 148.0, 149.0, 213.0, 621.0, 3881.0]",12,63,3816,3881
apache/commons-collections,142a6dd5eedf83e9bd5f077d64977969cc4be40c,src/java/org/apache/commons/collections/ExtendedProperties.java/getList,7.0,0.14285714285714285,0.023069065608376415,1.0,"[7.0, 96.0, 205.0, 297.0, 302.0, 357.0, 508.0, 674.0, 899.0, 1691.0, 1912.0, 2761.0, 3881.0]",12,63,3816,3881
apache/commons-collections,142a6dd5eedf83e9bd5f077d64977969cc4be40c,src/java/org/apache/commons/collections/ExtendedProperties.java/getBoolean,1.0,1.0,0.5565939309225848,1.0,"[1.0, 2.0, 3.0, 5.0, 6.0, 7.0, 12.0, 26.0, 46.0, 251.0, 319.0, 434.0, 3881.0]",12,62,3816,3881
apache/commons-collections,142a6dd5eedf83e9bd5f077d64977969cc4be40c,src/java/org/apache/commons/collections/ExtendedProperties.java/getByte,1.0,1.0,0.5412018502466409,1.0,"[1.0, 2.0, 3.0, 4.0, 8.0, 10.0, 13.0, 21.0, 38.0, 204.0, 276.0, 494.0, 3881.0]",12,62,3816,3881
apache/commons-collections,142a6dd5eedf83e9bd5f077d64977969cc4be40c,src/java/org/apache/commons/collections/ExtendedProperties.java/getShort,1.0,1.0,0.5464742965066637,1.0,"[1.0, 2.0, 3.0, 5.0, 6.0, 8.0, 15.0, 20.0, 48.0, 200.0, 292.0, 369.0, 3881.0]",12,62,3816,3881
apache/commons-collections,142a6dd5eedf83e9bd5f077d64977969cc4be40c,src/java/org/apache/commons/collections/ExtendedProperties.java/getInteger,1.0,1.0,0.5759294588562051,1.0,"[1.0, 2.0, 3.0, 4.0, 5.0, 7.0, 16.0, 34.0, 47.0, 67.0, 503.0, 645.0, 3881.0]",12,62,3816,3881
apache/commons-collections,142a6dd5eedf83e9bd5f077d64977969cc4be40c,src/java/org/apache/commons/collections/ExtendedProperties.java/getLong,1.0,1.0,0.5436859862149058,1.0,"[1.0, 2.0, 3.0, 4.0, 6.0, 7.0, 26.0, 28.0, 62.0, 139.0, 352.0, 394.0, 3881.0]",12,62,3816,3881
apache/commons-collections,142a6dd5eedf83e9bd5f077d64977969cc4be40c,src/java/org/apache/commons/collections/ExtendedProperties.java/getFloat,1.0,1.0,0.6090323922132005,1.0,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 12.0, 22.0, 34.0, 306.0, 312.0, 417.0, 3881.0]",12,62,3816,3881
apache/commons-collections,142a6dd5eedf83e9bd5f077d64977969cc4be40c,src/java/org/apache/commons/collections/ExtendedProperties.java/getDouble,1.0,1.0,0.5918034444450249,1.0,"[1.0, 2.0, 3.0, 4.0, 5.0, 7.0, 12.0, 31.0, 32.0, 218.0, 262.0, 353.0, 3881.0]",12,62,3816,3881
apache/commons-collections,139636b502dd144b7f6070a8f30b46913ef6965a,src/java/org/apache/commons/collections/map/MultiValueMap.java/put,2.0,0.5,0.5,1.0,"[2.0, 3874.0]",1,26,3847,3874
apache/commons-collections,139636b502dd144b7f6070a8f30b46913ef6965a,src/java/org/apache/commons/collections/map/MultiValueMap.java/putAll,3135.0,0.0003189792663476874,0.0003189792663476874,0.0,"[3135.0, 3874.0]",1,25,3847,3874
apache/commons-collections,52ccd2c137572f5c961c1ed3213a3b24e93e930e,src/java/org/apache/commons/collections/functors/InvokerTransformer.java/readObject,1.0,1.0,1.0,1.0,"[1.0, 3880.0]",1,6,3873,3880
apache/commons-collections,52ccd2c137572f5c961c1ed3213a3b24e93e930e,src/java/org/apache/commons/collections/functors/InvokerTransformer.java/run,101.0,0.009900990099009901,0.009900990099009901,0.0,"[101.0, 3880.0]",1,6,3873,3880
apache/commons-collections,9876243087c38d583924cab592a705967860f67b,src/java/org/apache/commons/collections/map/MultiValueMap.java/put,2.0,0.5,0.5,1.0,"[2.0, 3874.0]",1,26,3847,3874
apache/commons-collections,9876243087c38d583924cab592a705967860f67b,src/java/org/apache/commons/collections/map/MultiValueMap.java/putAll,3117.0,0.0003208213025344883,0.0003208213025344883,0.0,"[3117.0, 3874.0]",1,25,3847,3874
apache/commons-collections,dabecd278bc5b8a59f318b2692911156ef8b0da0,src/java/org/apache/commons/collections/iterators/FilterListIterator.java/setNextObject,2.0,0.5,0.5,1.0,"[2.0, 3874.0]",1,20,3853,3874
apache/commons-collections,dabecd278bc5b8a59f318b2692911156ef8b0da0,src/java/org/apache/commons/collections/iterators/FilterListIterator.java/setPreviousObject,1.0,1.0,1.0,1.0,"[1.0, 3874.0]",1,20,3853,3874
apache/commons-collections,c440b250f2a9bcb030a0a64f41f7de2436788417,src/java/org/apache/commons/collections/map/MultiValueMap.java/put,2.0,0.5,0.5,1.0,"[2.0, 3874.0]",1,26,3847,3874
apache/commons-collections,c440b250f2a9bcb030a0a64f41f7de2436788417,src/java/org/apache/commons/collections/map/MultiValueMap.java/putAll,3135.0,0.0003189792663476874,0.0003189792663476874,0.0,"[3135.0, 3874.0]",1,25,3847,3874
apache/commons-compress,f5330f7e667f5a7245c8a5f3007cda04554c5fe2,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveInputStream.java/readNewEntry,2.0,0.5,0.2540322580645161,1.0,"[2.0, 248.0, 2355.0]",2,21,2333,2355
apache/commons-compress,f5330f7e667f5a7245c8a5f3007cda04554c5fe2,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveInputStream.java/readOldBinaryEntry,2.0,0.5,0.25239808153477217,1.0,"[2.0, 417.0, 2355.0]",2,21,2333,2355
apache/commons-compress,f5330f7e667f5a7245c8a5f3007cda04554c5fe2,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveEntry.java/getHeaderPadCount,521.0,0.0019193857965451055,0.0024634522967687932,0.0,"[521.0, 665.0, 2355.0]",2,54,2300,2355
apache/commons-compress,430e1267633bf2db0ee1c833c0c5f61f4a45702d,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveEntry.java/getHeaderPadCount,2190.0,0.00045662100456621003,0.0006692276098668792,0.0,"[2190.0, 2268.0, 2358.0]",2,54,2301,2358
apache/commons-compress,430e1267633bf2db0ee1c833c0c5f61f4a45702d,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java/writeNewEntry,2.0,0.5,0.2543859649122807,1.0,"[2.0, 228.0, 2358.0]",2,20,2337,2358
apache/commons-compress,430e1267633bf2db0ee1c833c0c5f61f4a45702d,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java/writeOldBinaryEntry,2.0,0.5,0.2510615711252654,1.0,"[2.0, 942.0, 2358.0]",2,20,2337,2358
apache/commons-compress,17575b8836ba18201ac7b839aeb432421b0c89bf,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java/writeNewEntry,1.0,1.0,0.6685428392745466,1.0,"[1.0, 2.0, 533.0, 2357.0]",3,19,2337,2357
apache/commons-compress,17575b8836ba18201ac7b839aeb432421b0c89bf,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java/writeOldAsciiEntry,1.0,1.0,0.6674068591167037,1.0,"[1.0, 2.0, 1351.0, 2357.0]",3,19,2337,2357
apache/commons-compress,17575b8836ba18201ac7b839aeb432421b0c89bf,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java/writeOldBinaryEntry,1.0,1.0,0.6679135494596841,1.0,"[1.0, 2.0, 802.0, 2357.0]",3,19,2337,2357
apache/commons-compress,17575b8836ba18201ac7b839aeb432421b0c89bf,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java/writeCString,768.0,0.0013020833333333333,0.001748533166818534,0.0,"[768.0, 1055.0, 1465.0, 2357.0]",3,19,2337,2357
apache/commons-compress,72bfc1247553bdd2711d6bb27a7179be86ded4f1,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java/writeNewEntry,2.0,0.5,0.25757575757575757,1.0,"[2.0, 132.0, 2358.0]",2,20,2337,2358
apache/commons-compress,72bfc1247553bdd2711d6bb27a7179be86ded4f1,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java/writeOldBinaryEntry,2.0,0.5,0.25267379679144386,1.0,"[2.0, 374.0, 2358.0]",2,20,2337,2358
apache/commons-compress,72bfc1247553bdd2711d6bb27a7179be86ded4f1,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveEntry.java/getHeaderPadCount,2092.0,0.0004780114722753346,0.0006793403904749636,0.0,"[2092.0, 2271.0, 2358.0]",2,54,2301,2358
apache/commons-compress,53f6d42f748d771d5269aec5c377d5058e8cdf4c,src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java/getNextZipEntry,295.0,0.003389830508474576,0.003389830508474576,0.0,"[295.0, 2353.0]",1,42,2310,2353
apache/commons-compress,53f6d42f748d771d5269aec5c377d5058e8cdf4c,src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java/readFully,297.0,0.003367003367003367,0.003367003367003367,0.0,"[297.0, 2353.0]",1,42,2310,2353
apache/commons-compress,a41ce6892cb0590b2e658704434ac0dbcb6834c8,src/main/java/org/apache/commons/compress/archivers/ar/ArArchiveInputStream.java/getNextArEntry,1.0,1.0,0.4925252525252525,1.0,"[1.0, 2.0, 7.0, 252.0, 275.0, 2361.0]",5,16,2344,2361
apache/commons-compress,a41ce6892cb0590b2e658704434ac0dbcb6834c8,src/main/java/org/apache/commons/compress/archivers/ar/ArArchiveInputStream.java/asLong,46.0,0.021739130434782608,0.009988977685830508,0.0,"[46.0, 203.0, 273.0, 905.0, 1698.0, 2361.0]",5,16,2344,2361
apache/commons-compress,a41ce6892cb0590b2e658704434ac0dbcb6834c8,src/main/java/org/apache/commons/compress/archivers/ar/ArArchiveInputStream.java/asInt,15.0,0.06666666666666667,0.025718039970717983,0.0,"[15.0, 74.0, 114.0, 869.0, 1257.0, 2361.0]",5,13,2344,2361
apache/commons-compress,a41ce6892cb0590b2e658704434ac0dbcb6834c8,src/main/java/org/apache/commons/compress/archivers/ar/ArArchiveInputStream.java/read,10.0,0.1,0.026209464074824357,1.0,"[10.0, 144.0, 359.0, 877.0, 1179.0, 2361.0]",5,16,2344,2361
apache/commons-compress,a41ce6892cb0590b2e658704434ac0dbcb6834c8,src/main/java/org/apache/commons/compress/archivers/ar/ArArchiveInputStream.java/getBSDLongName,1.0,1.0,0.4031947812371145,1.0,"[1.0, 2.0, 345.0, 1047.0, 1446.0, 2361.0]",5,16,2344,2361
apache/commons-compress,a41ce6892cb0590b2e658704434ac0dbcb6834c8,src/main/java/org/apache/commons/compress/archivers/ar/ArArchiveInputStream.java/readGNUStringTable,17.0,0.058823529411764705,0.031088713429480226,0.0,"[17.0, 28.0, 313.0, 424.0, 810.0, 2361.0]",5,16,2344,2361
apache/commons-compress,7a3889d47b76b248deb4ae6d3c71cf7cf48dc734,src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveEntry.java/TarArchiveEntry,281.0,0.0035587188612099642,0.0038490458760239484,0.0,"[281.0, 455.0, 835.0, 2368.0]",3,73,2286,2368
apache/commons-compress,7a3889d47b76b248deb4ae6d3c71cf7cf48dc734,src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveEntry.java/parseTarHeader,52.0,0.019230769230769232,0.011894164673694219,0.0,"[52.0, 157.0, 808.0, 2368.0]",3,79,2286,2368
apache/commons-compress,7a3889d47b76b248deb4ae6d3c71cf7cf48dc734,src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveInputStream.java/TarArchiveInputStream,27.0,0.037037037037037035,0.015433834714821508,0.0,"[27.0, 391.0, 723.0, 2368.0]",3,29,2333,2368
apache/commons-compress,7a3889d47b76b248deb4ae6d3c71cf7cf48dc734,src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveInputStream.java/getNextTarEntry,94.0,0.010638297872340425,0.013303335518604603,0.0,"[94.0, 120.0, 238.0, 2368.0]",3,34,2333,2368
apache/commons-compress,34b75c6f0ac96df0221bfbd11cafdc62dc0baa79,src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java/hbCreateDecodeTables,1.0,1.0,0.34793431480455544,1.0,"[1.0, 2.0, 3.0, 64.0, 171.0, 421.0, 803.0, 967.0, 1068.0, 2207.0]",9,30,2176,2207
apache/commons-compress,34b75c6f0ac96df0221bfbd11cafdc62dc0baa79,src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java/recvDecodingTables,7.0,0.14285714285714285,0.08157679509203254,1.0,"[7.0, 12.0, 18.0, 52.0, 107.0, 138.0, 188.0, 292.0, 343.0, 2207.0]",9,30,2176,2207
apache/commons-compress,34b75c6f0ac96df0221bfbd11cafdc62dc0baa79,src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java/createHuffmanDecodingTables,2.0,0.5,0.2283340180853732,1.0,"[2.0, 5.0, 6.0, 8.0, 77.0, 116.0, 478.0, 671.0, 764.0, 2207.0]",9,30,2176,2207
apache/commons-compress,34b75c6f0ac96df0221bfbd11cafdc62dc0baa79,src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java/getAndMoveToFrontDecode,1.0,1.0,0.6641322185439833,1.0,"[1.0, 3.0, 4.0, 5.0, 8.0, 10.0, 11.0, 17.0, 21.0, 2207.0]",9,30,2176,2207
apache/commons-compress,34b75c6f0ac96df0221bfbd11cafdc62dc0baa79,src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java/getAndMoveToFrontDecode0,1.0,1.0,0.6525577391956703,1.0,"[1.0, 2.0, 3.0, 5.0, 10.0, 13.0, 16.0, 22.0, 29.0, 2207.0]",9,30,2176,2207
apache/commons-compress,34b75c6f0ac96df0221bfbd11cafdc62dc0baa79,src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java/setupBlock,1.0,1.0,0.23112333407777058,1.0,"[1.0, 3.0, 17.0, 67.0, 112.0, 127.0, 159.0, 295.0, 632.0, 2207.0]",9,30,2176,2207
apache/commons-compress,34b75c6f0ac96df0221bfbd11cafdc62dc0baa79,src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java/setupRandPartA,1.0,1.0,0.3501678571609141,1.0,"[1.0, 3.0, 5.0, 6.0, 47.0, 90.0, 361.0, 548.0, 808.0, 2207.0]",9,30,2176,2207
apache/commons-compress,34b75c6f0ac96df0221bfbd11cafdc62dc0baa79,src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java/setupNoRandPartA,1.0,1.0,0.30548036024149616,1.0,"[1.0, 2.0, 10.0, 19.0, 36.0, 160.0, 256.0, 294.0, 1146.0, 2207.0]",9,30,2176,2207
apache/commons-compress,34b75c6f0ac96df0221bfbd11cafdc62dc0baa79,src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java/setupRandPartB,1.0,1.0,0.32298048659099887,1.0,"[1.0, 2.0, 5.0, 24.0, 86.0, 163.0, 253.0, 807.0, 1180.0, 2207.0]",9,30,2176,2207
